step,ARH_Accuracy,Baseline_Accuracy,ARH_Dissonance,ARH_Nodes
5567,100.0,32.0,0.0,17
5568,100.0,32.5,0.0,17
5569,100.0,33.0,0.0,17
5570,100.0,33.0,0.0,17
5571,100.0,33.0,0.0,17
5572,100.0,32.5,0.0,17
5573,100.0,32.5,0.0,17
5574,100.0,32.5,0.0,17
5575,100.0,32.0,0.0,17
5576,100.0,32.0,0.0,17
5577,100.0,32.0,0.0,17
5578,100.0,32.0,0.0,17
5579,100.0,31.5,0.0,17
5580,100.0,31.5,0.0,17
5581,100.0,31.5,0.0,17
5582,100.0,31.5,0.0,17
5583,100.0,31.0,0.0,17
5584,100.0,31.0,0.0,17
5585,100.0,31.0,0.0,17
5586,100.0,31.0,0.0,17
5587,100.0,31.0,0.0,17
5588,100.0,31.0,0.0,17
5589,100.0,31.0,0.0,17
5590,100.0,30.5,0.0,17
5591,100.0,30.5,0.0,17
5592,100.0,30.5,0.0,17
5593,100.0,31.0,0.0,17
5594,100.0,30.5,0.0,17
5595,100.0,30.0,0.0,17
5596,100.0,30.5,0.0,17
5597,100.0,30.5,0.0,17
5598,100.0,30.5,0.0,17
5599,100.0,30.5,0.0,17
5600,100.0,30.5,0.0,17
5601,100.0,30.0,0.0,17
5602,100.0,30.0,0.0,17
5603,100.0,30.0,0.0,17
5604,100.0,30.0,0.0,17
5605,100.0,30.0,0.0,17
5606,100.0,30.0,0.0,17
5607,100.0,30.5,0.0,17
5608,100.0,30.5,0.0,17
5609,100.0,30.5,0.0,17
5610,100.0,30.0,0.0,17
5611,100.0,30.0,0.0,17
5612,100.0,30.5,0.0,17
5613,100.0,30.5,0.0,17
5614,100.0,30.5,0.0,17
5615,100.0,30.5,0.0,17
5616,100.0,31.0,0.0,17
5617,100.0,31.0,0.0,17
5618,100.0,31.0,0.0,17
5619,100.0,31.5,0.0,17
5620,100.0,31.5,0.0,17
5621,100.0,31.0,0.0,17
5622,100.0,30.5,0.0,17
5623,100.0,30.5,0.0,17
5624,100.0,30.5,0.0,17
5625,100.0,30.0,0.0,17
5626,100.0,30.5,0.0,17
5627,100.0,30.0,0.0,17
5628,100.0,30.5,0.0,17
5629,100.0,31.0,0.0,17
5630,100.0,30.5,0.0,17
5631,100.0,30.5,0.0,17
5632,100.0,31.0,0.0,17
5633,100.0,31.0,0.0,17
5634,100.0,31.0,0.0,17
5635,100.0,31.0,0.0,17
5636,100.0,31.0,0.0,17
5637,100.0,31.0,0.0,17
5638,100.0,31.5,0.0,17
5639,100.0,31.5,0.0,17
5640,100.0,31.5,0.0,17
5641,100.0,31.5,0.0,17
5642,100.0,31.5,0.0,17
5643,100.0,31.5,0.0,17
5644,100.0,31.0,0.0,17
5645,100.0,31.0,0.0,17
5646,100.0,30.5,0.0,17
5647,100.0,30.0,0.0,17
5648,100.0,30.0,0.0,17
5649,100.0,29.5,0.0,17
5650,100.0,29.5,0.0,17
5651,100.0,30.0,0.0,17
5652,100.0,29.5,0.0,17
5653,100.0,29.5,0.0,17
5654,100.0,29.5,0.0,17
5655,100.0,29.5,0.0,17
5656,100.0,29.5,0.0,17
5657,100.0,28.999999999999996,0.0,17
5658,100.0,28.999999999999996,0.0,17
5659,100.0,28.999999999999996,0.0,17
5660,100.0,28.999999999999996,0.0,17
5661,100.0,28.499999999999996,0.0,17
5662,100.0,28.499999999999996,0.0,17
5663,100.0,28.999999999999996,0.0,17
5664,100.0,28.499999999999996,0.0,17
5665,100.0,28.000000000000004,0.0,17
5666,100.0,28.000000000000004,0.0,17
5667,100.0,28.000000000000004,0.0,17
5668,100.0,28.000000000000004,0.0,17
5669,100.0,28.499999999999996,0.0,17
5670,100.0,28.999999999999996,0.0,17
5671,100.0,29.5,0.0,17
5672,100.0,30.0,0.0,17
5673,100.0,30.0,0.0,17
5674,100.0,30.0,0.0,17
5675,100.0,30.0,0.0,17
5676,100.0,30.0,0.0,17
5677,100.0,29.5,0.0,17
5678,100.0,28.999999999999996,0.0,17
5679,100.0,28.499999999999996,0.0,17
5680,100.0,28.000000000000004,0.0,17
5681,100.0,28.000000000000004,0.0,17
5682,100.0,28.000000000000004,0.0,17
5683,100.0,27.500000000000004,0.0,17
5684,100.0,28.000000000000004,0.0,17
5685,100.0,28.000000000000004,0.0,17
5686,100.0,28.000000000000004,0.0,17
5687,100.0,27.500000000000004,0.0,17
5688,100.0,28.000000000000004,0.0,17
5689,100.0,28.499999999999996,0.0,17
5690,100.0,28.000000000000004,0.0,17
5691,100.0,28.000000000000004,0.0,17
5692,100.0,27.500000000000004,0.0,17
5693,100.0,27.0,0.0,17
5694,100.0,26.5,0.0,17
5695,100.0,26.5,0.0,17
5696,100.0,26.0,0.0,17
5697,100.0,26.0,0.0,17
5698,100.0,26.5,0.0,17
5699,100.0,26.0,0.0,17
5700,100.0,26.0,0.0,17
5701,100.0,25.5,0.0,17
5702,100.0,25.0,0.0,17
5703,100.0,25.0,0.0,17
5704,100.0,24.5,0.0,17
5705,100.0,24.0,0.0,17
5706,100.0,24.0,0.0,17
5707,100.0,24.0,0.0,17
5708,100.0,23.5,0.0,17
5709,100.0,23.0,0.0,17
5710,100.0,22.5,0.0,17
5711,100.0,22.5,0.0,17
5712,100.0,22.5,0.0,17
5713,100.0,22.5,0.0,17
5714,100.0,22.5,0.0,17
5715,100.0,22.0,0.0,17
5716,100.0,22.0,0.0,17
5717,100.0,22.0,0.0,17
5718,100.0,21.5,0.0,17
5719,100.0,21.0,0.0,17
5720,100.0,20.5,0.0,17
5721,100.0,20.5,0.0,17
5722,100.0,20.5,0.0,17
5723,100.0,20.5,0.0,17
5724,100.0,20.5,0.0,17
5725,100.0,20.5,0.0,17
5726,100.0,20.5,0.0,17
5727,100.0,20.0,0.0,17
5728,100.0,19.5,0.0,17
5729,100.0,19.5,0.0,17
5730,100.0,20.0,0.0,17
5731,100.0,20.0,0.0,17
5732,100.0,20.5,0.0,17
5733,100.0,20.5,0.0,17
5734,100.0,21.0,0.0,17
5735,100.0,20.5,0.0,17
5736,100.0,20.5,0.0,17
5737,100.0,20.5,0.0,17
5738,100.0,20.0,0.0,17
5739,100.0,20.0,0.0,17
5740,100.0,20.5,0.0,17
5741,100.0,20.5,0.0,17
5742,100.0,20.5,0.0,17
5743,100.0,20.0,0.0,17
5744,100.0,20.0,0.0,17
5745,100.0,20.0,0.0,17
5746,100.0,20.0,0.0,17
5747,100.0,20.0,0.0,17
5748,100.0,19.5,0.0,17
5749,100.0,19.5,0.0,17
5750,100.0,19.5,0.0,17
5751,100.0,19.5,0.0,17
5752,100.0,19.0,0.0,17
5753,100.0,19.0,0.0,17
5754,100.0,19.0,0.0,17
5755,100.0,19.0,0.0,17
5756,100.0,19.0,0.0,17
5757,100.0,19.0,0.0,17
5758,100.0,18.5,0.0,17
5759,100.0,19.0,0.0,17
5760,100.0,18.5,0.0,17
5761,100.0,18.5,0.0,17
5762,100.0,18.5,0.0,17
5763,100.0,18.5,0.0,17
5764,100.0,18.5,0.0,17
5765,100.0,18.0,0.0,17
5766,100.0,18.0,0.0,17
5767,100.0,18.0,0.0,17
5768,100.0,18.0,0.0,17
5769,100.0,17.5,0.0,17
5770,100.0,17.5,0.0,17
5771,100.0,17.5,0.0,17
5772,100.0,18.0,0.0,17
5773,100.0,18.0,0.0,17
5774,100.0,18.0,0.0,17
5775,100.0,18.0,0.0,17
5776,100.0,18.0,0.0,17
5777,100.0,18.5,0.0,17
5778,100.0,18.5,0.0,17
5779,100.0,19.0,0.0,17
5780,100.0,19.0,0.0,17
5781,100.0,19.5,0.0,17
5782,100.0,19.5,0.0,17
5783,100.0,19.5,0.0,17
5784,100.0,19.5,0.0,17
5785,100.0,20.0,0.0,17
5786,100.0,20.0,0.0,17
5787,100.0,20.0,0.0,17
5788,100.0,20.5,0.0,17
5789,100.0,20.5,0.0,17
5790,100.0,21.0,0.0,17
5791,100.0,21.0,0.0,17
5792,100.0,21.0,0.0,17
5793,100.0,21.0,0.0,17
5794,100.0,21.0,0.0,17
5795,100.0,21.0,0.0,17
5796,100.0,20.5,0.0,17
5797,100.0,20.5,0.0,17
5798,100.0,20.5,0.0,17
5799,100.0,20.5,0.0,17
5800,100.0,21.0,0.0,17
5801,100.0,21.0,0.0,17
5802,100.0,21.0,0.0,17
5803,100.0,21.0,0.0,17
5804,100.0,21.5,0.0,17
5805,100.0,21.5,0.0,17
5806,100.0,21.5,0.0,17
5807,100.0,21.0,0.0,17
5808,100.0,21.0,0.0,17
5809,100.0,21.0,0.0,17
5810,100.0,21.0,0.0,17
5811,100.0,21.5,0.0,17
5812,100.0,21.5,0.0,17
5813,100.0,22.0,0.0,17
5814,100.0,22.5,0.0,17
5815,100.0,23.0,0.0,17
5816,100.0,22.5,0.0,17
5817,100.0,22.5,0.0,17
5818,100.0,23.0,0.0,17
5819,100.0,23.0,0.0,17
5820,100.0,23.0,0.0,17
5821,100.0,23.0,0.0,17
5822,100.0,23.0,0.0,17
5823,100.0,23.0,0.0,17
5824,100.0,23.0,0.0,17
5825,100.0,23.5,0.0,17
5826,100.0,23.5,0.0,17
5827,100.0,24.0,0.0,17
5828,100.0,24.0,0.0,17
5829,100.0,23.5,0.0,17
5830,100.0,23.5,0.0,17
5831,100.0,23.5,0.0,17
5832,100.0,23.0,0.0,17
5833,100.0,23.0,0.0,17
5834,100.0,23.0,0.0,17
5835,100.0,23.0,0.0,17
5836,100.0,23.0,0.0,17
5837,100.0,23.0,0.0,17
5838,100.0,22.5,0.0,17
5839,100.0,22.5,0.0,17
5840,100.0,22.5,0.0,17
5841,100.0,22.0,0.0,17
5842,100.0,22.0,0.0,17
5843,100.0,22.0,0.0,17
5844,100.0,22.5,0.0,17
5845,100.0,22.0,0.0,17
5846,100.0,22.0,0.0,17
5847,100.0,22.0,0.0,17
5848,100.0,22.0,0.0,17
5849,100.0,22.0,0.0,17
5850,100.0,22.5,0.0,17
5851,100.0,22.5,0.0,17
5852,100.0,22.5,0.0,17
5853,100.0,23.0,0.0,17
5854,100.0,23.0,0.0,17
5855,100.0,23.0,0.0,17
5856,100.0,23.0,0.0,17
5857,100.0,23.5,0.0,17
5858,100.0,23.5,0.0,17
5859,100.0,23.5,0.0,17
5860,100.0,23.5,0.0,17
5861,100.0,23.5,0.0,17
5862,100.0,23.5,0.0,17
5863,100.0,23.0,0.0,17
5864,100.0,23.5,0.0,17
5865,100.0,23.5,0.0,17
5866,100.0,23.5,0.0,17
5867,100.0,23.5,0.0,17
5868,100.0,23.5,0.0,17
5869,100.0,23.5,0.0,17
5870,100.0,23.5,0.0,17
5871,100.0,23.5,0.0,17
5872,100.0,23.0,0.0,17
5873,100.0,23.5,0.0,17
5874,100.0,23.5,0.0,17
5875,100.0,23.5,0.0,17
5876,100.0,23.5,0.0,17
5877,100.0,23.5,0.0,17
5878,100.0,23.5,0.0,17
5879,100.0,24.0,0.0,17
5880,100.0,24.5,0.0,17
5881,100.0,25.0,0.0,17
5882,100.0,25.0,0.0,17
5883,100.0,25.0,0.0,17
5884,100.0,25.0,0.0,17
5885,100.0,25.0,0.0,17
5886,100.0,25.0,0.0,17
5887,100.0,25.0,0.0,17
5888,100.0,25.0,0.0,17
5889,100.0,24.5,0.0,17
5890,100.0,25.0,0.0,17
5891,100.0,25.0,0.0,17
5892,100.0,25.0,0.0,17
5893,100.0,25.0,0.0,17
5894,100.0,25.5,0.0,17
5895,100.0,25.5,0.0,17
5896,100.0,25.5,0.0,17
5897,100.0,25.5,0.0,17
5898,100.0,25.0,0.0,17
5899,100.0,25.0,0.0,17
5900,100.0,25.0,0.0,17
5901,100.0,25.0,0.0,17
5902,100.0,25.0,0.0,17
5903,100.0,25.0,0.0,17
5904,100.0,25.0,0.0,17
5905,100.0,25.0,0.0,17
5906,100.0,25.5,0.0,17
5907,100.0,25.5,0.0,17
5908,100.0,25.5,0.0,17
5909,100.0,25.5,0.0,17
5910,100.0,25.5,0.0,17
5911,100.0,25.5,0.0,17
5912,100.0,25.5,0.0,17
5913,100.0,25.5,0.0,17
5914,100.0,26.0,0.0,17
5915,100.0,26.0,0.0,17
5916,100.0,25.5,0.0,17
5917,100.0,25.5,0.0,17
5918,100.0,26.0,0.0,17
5919,100.0,26.5,0.0,17
5920,100.0,26.5,0.0,17
5921,100.0,26.5,0.0,17
5922,100.0,26.5,0.0,17
5923,100.0,26.5,0.0,17
5924,100.0,26.5,0.0,17
5925,100.0,27.0,0.0,17
5926,100.0,27.0,0.0,17
5927,100.0,27.0,0.0,17
5928,100.0,27.0,0.0,17
5929,100.0,27.0,0.0,17
5930,100.0,26.5,0.0,17
5931,100.0,26.5,0.0,17
5932,100.0,26.0,0.0,17
5933,100.0,26.0,0.0,17
5934,100.0,25.5,0.0,17
5935,100.0,25.5,0.0,17
5936,100.0,25.5,0.0,17
5937,100.0,25.5,0.0,17
5938,100.0,26.0,0.0,17
5939,100.0,26.0,0.0,17
5940,100.0,25.5,0.0,17
5941,100.0,25.5,0.0,17
5942,100.0,25.5,0.0,17
5943,100.0,25.5,0.0,17
5944,100.0,25.5,0.0,17
5945,100.0,25.5,0.0,17
5946,100.0,26.0,0.0,17
5947,100.0,26.0,0.0,17
5948,100.0,26.0,0.0,17
5949,100.0,25.5,0.0,17
5950,100.0,25.5,0.0,17
5951,100.0,25.5,0.0,17
5952,100.0,25.5,0.0,17
5953,100.0,25.5,0.0,17
5954,100.0,25.5,0.0,17
5955,100.0,25.5,0.0,17
5956,100.0,25.5,0.0,17
5957,100.0,25.5,0.0,17
5958,100.0,25.5,0.0,17
5959,100.0,25.0,0.0,17
5960,100.0,25.0,0.0,17
5961,100.0,25.0,0.0,17
5962,100.0,25.5,0.0,17
5963,100.0,25.0,0.0,17
5964,100.0,25.0,0.0,17
5965,100.0,25.0,0.0,17
5966,100.0,25.0,0.0,17
5967,100.0,25.0,0.0,17
5968,100.0,24.5,0.0,17
5969,100.0,24.5,0.0,17
5970,100.0,24.5,0.0,17
5971,100.0,24.5,0.0,17
5972,100.0,24.0,0.0,17
5973,100.0,24.0,0.0,17
5974,100.0,24.0,0.0,17
5975,100.0,24.0,0.0,17
5976,100.0,24.0,0.0,17
5977,100.0,23.5,0.0,17
5978,100.0,24.0,0.0,17
5979,100.0,23.5,0.0,17
5980,100.0,23.5,0.0,17
5981,100.0,23.0,0.0,17
5982,100.0,23.0,0.0,17
5983,100.0,23.0,0.0,17
5984,100.0,23.0,0.0,17
5985,100.0,22.5,0.0,17
5986,100.0,23.0,0.0,17
5987,100.0,23.5,0.0,17
5988,100.0,23.0,0.0,17
5989,100.0,23.0,0.0,17
5990,100.0,23.0,0.0,17
5991,100.0,23.0,0.0,17
5992,100.0,23.0,0.0,17
5993,100.0,23.0,0.0,17
5994,100.0,23.5,0.0,17
5995,100.0,24.0,0.0,17
5996,100.0,24.0,0.0,17
5997,100.0,24.0,0.0,17
5998,100.0,24.0,0.0,17
5999,100.0,24.5,0.0,17
6000,100.0,24.0,0.0,17
6001,100.0,24.0,0.0,17
6002,100.0,24.0,0.0,17
6003,100.0,24.5,0.0,17
6004,100.0,24.5,0.0,17
6005,100.0,24.5,0.0,17
6006,100.0,24.5,0.0,17
6007,100.0,24.5,0.0,17
6008,100.0,24.5,0.0,17
6009,100.0,25.0,0.0,17
6010,100.0,25.5,0.0,17
6011,100.0,25.0,0.0,17
6012,100.0,24.5,0.0,17
6013,100.0,24.0,0.0,17
6014,100.0,23.5,0.0,17
6015,100.0,23.0,0.0,17
6016,100.0,23.5,0.0,17
6017,100.0,23.5,0.0,17
6018,100.0,23.0,0.0,17
6019,100.0,23.0,0.0,17
6020,100.0,23.5,0.0,17
6021,100.0,23.5,0.0,17
6022,100.0,23.5,0.0,17
6023,100.0,23.5,0.0,17
6024,100.0,23.5,0.0,17
6025,100.0,23.0,0.0,17
6026,100.0,22.5,0.0,17
6027,100.0,22.0,0.0,17
6028,100.0,21.5,0.0,17
6029,100.0,21.5,0.0,17
6030,100.0,21.5,0.0,17
6031,100.0,21.5,0.0,17
6032,100.0,22.0,0.0,17
6033,100.0,22.0,0.0,17
6034,100.0,22.0,0.0,17
6035,100.0,22.0,0.0,17
6036,100.0,22.0,0.0,17
6037,100.0,21.5,0.0,17
6038,100.0,22.0,0.0,17
6039,100.0,22.5,0.0,17
6040,100.0,22.5,0.0,17
6041,100.0,22.5,0.0,17
6042,100.0,22.5,0.0,17
6043,100.0,22.0,0.0,17
6044,100.0,22.0,0.0,17
6045,100.0,22.0,0.0,17
6046,100.0,22.0,0.0,17
6047,100.0,22.0,0.0,17
6048,100.0,22.0,0.0,17
6049,100.0,22.0,0.0,17
6050,100.0,22.0,0.0,17
6051,100.0,21.5,0.0,17
6052,100.0,22.0,0.0,17
6053,100.0,21.5,0.0,17
6054,100.0,21.5,0.0,17
6055,100.0,22.0,0.0,17
6056,100.0,22.5,0.0,17
6057,100.0,22.0,0.0,17
6058,100.0,22.0,0.0,17
6059,100.0,22.5,0.0,17
6060,100.0,22.5,0.0,17
6061,100.0,23.0,0.0,17
6062,100.0,23.0,0.0,17
6063,100.0,23.0,0.0,17
6064,100.0,22.5,0.0,17
6065,100.0,22.5,0.0,17
6066,100.0,22.5,0.0,17
6067,100.0,23.0,0.0,17
6068,100.0,23.0,0.0,17
6069,100.0,23.0,0.0,17
6070,100.0,23.0,0.0,17
6071,100.0,22.5,0.0,17
6072,100.0,23.0,0.0,17
6073,100.0,22.5,0.0,17
6074,100.0,22.5,0.0,17
6075,100.0,22.5,0.0,17
6076,100.0,22.5,0.0,17
6077,100.0,22.5,0.0,17
6078,100.0,23.0,0.0,17
6079,100.0,22.5,0.0,17
6080,100.0,22.0,0.0,17
6081,100.0,21.5,0.0,17
6082,100.0,21.5,0.0,17
6083,100.0,21.5,0.0,17
6084,100.0,21.5,0.0,17
6085,100.0,21.5,0.0,17
6086,100.0,21.5,0.0,17
6087,100.0,21.5,0.0,17
6088,100.0,21.0,0.0,17
6089,100.0,21.0,0.0,17
6090,100.0,20.5,0.0,17
6091,100.0,21.0,0.0,17
6092,100.0,21.0,0.0,17
6093,100.0,21.0,0.0,17
6094,100.0,20.5,0.0,17
6095,100.0,20.5,0.0,17
6096,100.0,21.0,0.0,17
6097,100.0,21.0,0.0,17
6098,100.0,21.5,0.0,17
6099,100.0,22.0,0.0,17
6100,100.0,22.0,0.0,17
6101,100.0,22.5,0.0,17
6102,100.0,23.0,0.0,17
6103,100.0,23.0,0.0,17
6104,100.0,23.0,0.0,17
6105,100.0,23.0,0.0,17
6106,100.0,22.5,0.0,17
6107,100.0,22.5,0.0,17
6108,100.0,22.5,0.0,17
6109,100.0,22.5,0.0,17
6110,100.0,22.5,0.0,17
6111,100.0,22.5,0.0,17
6112,100.0,22.5,0.0,17
6113,100.0,22.5,0.0,17
6114,100.0,22.5,0.0,17
6115,100.0,22.5,0.0,17
6116,100.0,22.5,0.0,17
6117,100.0,22.5,0.0,17
6118,100.0,22.0,0.0,17
6119,100.0,21.5,0.0,17
6120,100.0,21.5,0.0,17
6121,100.0,21.5,0.0,17
6122,100.0,21.5,0.0,17
6123,100.0,21.5,0.0,17
6124,100.0,21.5,0.0,17
6125,100.0,21.0,0.0,17
6126,100.0,21.0,0.0,17
6127,100.0,21.5,0.0,17
6128,100.0,22.0,0.0,17
6129,100.0,22.5,0.0,17
6130,100.0,22.5,0.0,17
6131,100.0,22.5,0.0,17
6132,100.0,23.0,0.0,17
6133,100.0,23.0,0.0,17
6134,100.0,23.0,0.0,17
6135,100.0,23.0,0.0,17
6136,100.0,22.5,0.0,17
6137,100.0,23.0,0.0,17
6138,100.0,22.5,0.0,17
6139,100.0,22.5,0.0,17
6140,100.0,22.5,0.0,17
6141,100.0,22.5,0.0,17
6142,100.0,23.0,0.0,17
6143,100.0,23.5,0.0,17
6144,100.0,23.5,0.0,17
6145,100.0,23.5,0.0,17
6146,100.0,23.0,0.0,17
6147,100.0,23.0,0.0,17
6148,100.0,23.0,0.0,17
6149,100.0,23.0,0.0,17
6150,100.0,23.0,0.0,17
6151,100.0,23.5,0.0,17
6152,100.0,23.5,0.0,17
6153,100.0,24.0,0.0,17
6154,100.0,24.5,0.0,17
6155,100.0,24.5,0.0,17
6156,100.0,24.5,0.0,17
6157,100.0,25.0,0.0,17
6158,100.0,25.0,0.0,17
6159,100.0,25.0,0.0,17
6160,100.0,25.5,0.0,17
6161,100.0,25.5,0.0,17
6162,100.0,25.5,0.0,17
6163,100.0,25.5,0.0,17
6164,100.0,25.5,0.0,17
6165,100.0,25.5,0.0,17
6166,100.0,25.5,0.0,17
6167,100.0,25.5,0.0,17
6168,100.0,25.5,0.0,17
6169,100.0,25.5,0.0,17
6170,100.0,25.5,0.0,17
6171,100.0,26.0,0.0,17
6172,100.0,26.5,0.0,17
6173,100.0,26.5,0.0,17
6174,100.0,27.0,0.0,17
6175,100.0,27.0,0.0,17
6176,100.0,27.500000000000004,0.0,17
6177,100.0,27.500000000000004,0.0,17
6178,100.0,27.0,0.0,17
6179,100.0,27.500000000000004,0.0,17
6180,100.0,28.000000000000004,0.0,17
6181,100.0,28.499999999999996,0.0,17
6182,100.0,28.499999999999996,0.0,17
6183,100.0,28.499999999999996,0.0,17
6184,100.0,28.499999999999996,0.0,17
6185,100.0,28.499999999999996,0.0,17
6186,100.0,28.000000000000004,0.0,17
6187,100.0,28.000000000000004,0.0,17
6188,100.0,28.499999999999996,0.0,17
6189,100.0,28.499999999999996,0.0,17
6190,100.0,28.000000000000004,0.0,17
6191,100.0,28.000000000000004,0.0,17
6192,100.0,28.499999999999996,0.0,17
6193,100.0,28.000000000000004,0.0,17
6194,100.0,27.500000000000004,0.0,17
6195,100.0,27.0,0.0,17
6196,100.0,27.0,0.0,17
6197,100.0,27.0,0.0,17
6198,100.0,27.500000000000004,0.0,17
6199,100.0,27.500000000000004,0.0,17
6200,100.0,27.500000000000004,0.0,17
6201,100.0,27.500000000000004,0.0,17
6202,100.0,28.000000000000004,0.0,17
6203,100.0,28.000000000000004,0.0,17
6204,100.0,27.500000000000004,0.0,17
6205,100.0,27.500000000000004,0.0,17
6206,100.0,27.500000000000004,0.0,17
6207,100.0,27.500000000000004,0.0,17
6208,100.0,27.500000000000004,0.0,17
6209,100.0,27.0,0.0,17
6210,100.0,26.5,0.0,17
6211,100.0,26.5,0.0,17
6212,100.0,26.5,0.0,17
6213,100.0,26.5,0.0,17
6214,100.0,27.0,0.0,17
6215,100.0,27.0,0.0,17
6216,100.0,26.5,0.0,17
6217,100.0,27.0,0.0,17
6218,100.0,27.0,0.0,17
6219,100.0,26.5,0.0,17
6220,100.0,26.5,0.0,17
6221,100.0,27.0,0.0,17
6222,100.0,27.0,0.0,17
6223,100.0,27.0,0.0,17
6224,100.0,27.0,0.0,17
6225,100.0,27.500000000000004,0.0,17
6226,100.0,27.500000000000004,0.0,17
6227,100.0,27.500000000000004,0.0,17
6228,100.0,27.500000000000004,0.0,17
6229,100.0,27.500000000000004,0.0,17
6230,100.0,27.500000000000004,0.0,17
6231,100.0,27.500000000000004,0.0,17
6232,100.0,27.0,0.0,17
6233,100.0,27.0,0.0,17
6234,100.0,27.500000000000004,0.0,17
6235,100.0,27.500000000000004,0.0,17
6236,100.0,28.000000000000004,0.0,17
6237,100.0,28.499999999999996,0.0,17
6238,100.0,28.000000000000004,0.0,17
6239,100.0,27.500000000000004,0.0,17
6240,100.0,28.000000000000004,0.0,17
6241,100.0,28.000000000000004,0.0,17
6242,100.0,28.000000000000004,0.0,17
6243,100.0,28.000000000000004,0.0,17
6244,100.0,28.000000000000004,0.0,17
6245,100.0,28.499999999999996,0.0,17
6246,100.0,28.999999999999996,0.0,17
6247,100.0,28.999999999999996,0.0,17
6248,100.0,28.999999999999996,0.0,17
6249,100.0,29.5,0.0,17
6250,100.0,28.999999999999996,0.0,17
6251,100.0,29.5,0.0,17
6252,100.0,28.999999999999996,0.0,17
6253,100.0,28.999999999999996,0.0,17
6254,100.0,28.999999999999996,0.0,17
6255,100.0,28.999999999999996,0.0,17
6256,100.0,28.999999999999996,0.0,17
6257,100.0,28.999999999999996,0.0,17
6258,100.0,29.5,0.0,17
6259,100.0,28.999999999999996,0.0,17
6260,100.0,29.5,0.0,17
6261,100.0,28.999999999999996,0.0,17
6262,100.0,28.999999999999996,0.0,17
6263,100.0,29.5,0.0,17
6264,100.0,29.5,0.0,17
6265,100.0,29.5,0.0,17
6266,100.0,29.5,0.0,17
6267,100.0,29.5,0.0,17
6268,100.0,29.5,0.0,17
6269,100.0,29.5,0.0,17
6270,100.0,29.5,0.0,17
6271,100.0,29.5,0.0,17
6272,100.0,28.999999999999996,0.0,17
6273,100.0,29.5,0.0,17
6274,100.0,30.0,0.0,17
6275,100.0,30.5,0.0,17
6276,100.0,30.5,0.0,17
6277,100.0,30.5,0.0,17
6278,100.0,30.5,0.0,17
6279,100.0,30.5,0.0,17
6280,100.0,31.0,0.0,17
6281,100.0,31.0,0.0,17
6282,100.0,31.0,0.0,17
6283,100.0,31.0,0.0,17
6284,100.0,30.5,0.0,17
6285,100.0,30.5,0.0,17
6286,100.0,30.5,0.0,17
6287,100.0,30.5,0.0,17
6288,100.0,30.5,0.0,17
6289,100.0,31.0,0.0,17
6290,100.0,31.0,0.0,17
6291,100.0,30.5,0.0,17
6292,100.0,31.0,0.0,17
6293,100.0,31.5,0.0,17
6294,100.0,31.5,0.0,17
6295,100.0,31.5,0.0,17
6296,100.0,31.0,0.0,17
6297,100.0,31.5,0.0,17
6298,100.0,31.0,0.0,17
6299,100.0,31.0,0.0,17
6300,100.0,31.5,0.0,17
6301,100.0,31.0,0.0,17
6302,100.0,30.5,0.0,17
6303,100.0,31.0,0.0,17
6304,100.0,31.5,0.0,17
6305,100.0,31.5,0.0,17
6306,100.0,31.5,0.0,17
6307,100.0,31.5,0.0,17
6308,100.0,31.5,0.0,17
6309,100.0,31.5,0.0,17
6310,100.0,31.5,0.0,17
6311,100.0,32.0,0.0,17
6312,100.0,32.0,0.0,17
6313,100.0,32.5,0.0,17
6314,100.0,32.0,0.0,17
6315,100.0,32.0,0.0,17
6316,100.0,32.0,0.0,17
6317,100.0,32.5,0.0,17
6318,100.0,32.5,0.0,17
6319,100.0,32.5,0.0,17
6320,100.0,32.5,0.0,17
6321,100.0,32.5,0.0,17
6322,100.0,32.5,0.0,17
6323,100.0,32.5,0.0,17
6324,100.0,32.5,0.0,17
6325,100.0,33.0,0.0,17
6326,100.0,33.0,0.0,17
6327,100.0,32.5,0.0,17
6328,100.0,32.0,0.0,17
6329,100.0,31.5,0.0,17
6330,100.0,31.5,0.0,17
6331,100.0,32.0,0.0,17
6332,100.0,31.5,0.0,17
6333,100.0,31.5,0.0,17
6334,100.0,32.0,0.0,17
6335,100.0,32.0,0.0,17
6336,100.0,32.0,0.0,17
6337,100.0,31.5,0.0,17
6338,100.0,32.0,0.0,17
6339,100.0,32.0,0.0,17
6340,100.0,32.0,0.0,17
6341,100.0,32.0,0.0,17
6342,100.0,31.5,0.0,17
6343,100.0,31.5,0.0,17
6344,100.0,31.5,0.0,17
6345,100.0,31.5,0.0,17
6346,100.0,32.0,0.0,17
6347,100.0,32.0,0.0,17
6348,100.0,32.0,0.0,17
6349,100.0,32.5,0.0,17
6350,100.0,32.5,0.0,17
6351,100.0,32.0,0.0,17
6352,100.0,32.0,0.0,17
6353,100.0,31.5,0.0,17
6354,100.0,31.0,0.0,17
6355,100.0,31.0,0.0,17
6356,100.0,31.0,0.0,17
6357,100.0,30.5,0.0,17
6358,100.0,30.5,0.0,17
6359,100.0,31.0,0.0,17
6360,100.0,31.0,0.0,17
6361,100.0,31.5,0.0,17
6362,100.0,31.0,0.0,17
6363,100.0,31.0,0.0,17
6364,100.0,31.0,0.0,17
6365,100.0,31.0,0.0,17
